task,model_id,gpu_model,num_gpus,max_num_seqs,tensor_parallel,expert_parallel,data_parallel,seed,num_request_repeats,is_stable_diagnostic,results_path,benchmark_commit,dataset_revision,request_list_sha256,prompt_template_sha256,tokenizer_revision,tokenizer_revision_requested,tokenization_status,missing_reason,prompt_length_semantics,max_output_tokens,planned_base_request_count,planned_request_count,planned_unique_prompt_count,planned_total_input_tokens,planned_input_tokens_mean,planned_input_tokens_p50,planned_input_tokens_p90,planned_input_tokens_p95,planned_input_tokens_max,planned_input_tokens_min,planned_input_tokens_std,planned_sum_input_tokens_squared,planned_output_token_upper_bound,base_input_lengths_sha256
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,384,1,1,1,48105,1,False,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+384+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,512,1,1,1,48105,1,False,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+512+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,8,1,1,1,48105,1,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,16,1,1,1,48105,1,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,32,1,1,1,48105,1,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+32+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,64,1,1,1,48105,2,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+64+num_request_repeats+2+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,2048,1024.0,2814100.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,4984854964.0,4194304,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,128,1,1,1,48105,2,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+128+num_request_repeats+2+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,2048,1024.0,2814100.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,4984854964.0,4194304,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,256,1,1,1,48105,4,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+256+num_request_repeats+4+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,4096,1024.0,5628200.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,9969709928.0,8388608,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,512,1,1,1,48105,4,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+512+num_request_repeats+4+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,4096,1024.0,5628200.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,9969709928.0,8388608,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,1024,1,1,1,48105,6,True,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+1024+num_request_repeats+6+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,6144,1024.0,8442300.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,14954564892.0,12582912,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,B200,1,1536,1,1,1,48105,6,False,llm/b200/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/B200/num_gpus+1+max_num_seqs+1536+num_request_repeats+6+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,6144,1024.0,8442300.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,14954564892.0,12582912,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,8,1,1,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,16,1,1,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,32,1,1,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+32+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,64,1,1,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+64+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,96,1,1,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+96+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,128,1,1,1,48105,1,False,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+128+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,192,1,1,1,48105,1,False,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+192+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,256,1,1,1,48105,1,False,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+256+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,384,1,1,1,48105,1,False,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+384+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,1,512,1,1,1,48105,1,False,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+1+max_num_seqs+512+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,2,8,1,2,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+2+max_num_seqs+8+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,2,16,1,2,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+2+max_num_seqs+16+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,2,32,1,2,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+2+max_num_seqs+32+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,H100,2,64,1,2,1,48105,1,True,llm/h100/current/run/llm/sourcegraph-fim/results/Qwen/Qwen3-Coder-30B-A3B-Instruct/H100/num_gpus+2+max_num_seqs+64+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,59178e2aaa628a54a99588fb61ac8d04dd03193a,1799ba0b7d47e52dfe55aea544dbab9b82e5f4f1cf37b67c931fa0bbb51bc9c9,09a8a3b83f6455689525f72563480cbc524e802450a0e4540ed806323e3ad608,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,b2cff646eb4bb1d68355c01b18ae02e7cf42d120,available,,official benchmark SampleRequest.prompt_len before server chat-template application,2048,1024,1024,1024.0,1407050.0,1374.072265625,1203.5,2428.1000000000004,2797.5499999999997,5005.0,65.0,738.875240978343,2492427482.0,2097152,49fb52743d5ae065b4c6ebf4150fc7690e26643ba40c219a55f8334b166f59b1
