run_key,task,model_id,physics_status,physics_missing_reason,prefill_projection_flop_proxy,prefill_attention_flop_proxy,prefill_mlp_flop_proxy,prefill_total_flop_proxy,decode_output_cap_tokens_per_request,decode_upper_bound_flop_proxy,kv_cache_prefill_sum_bytes,kv_cache_prefill_max_request_bytes,kv_cache_output_cap_sum_bytes,weight_bytes_total,prefill_total_flop_proxy_per_gpu_ideal,decode_upper_bound_flop_proxy_per_gpu_ideal,kv_cache_prefill_sum_bytes_per_gpu_ideal,weight_bytes_per_gpu_ideal,model_parallel_gpus_per_replica,kv_bytes_per_element,shared_expert_term_included
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""nvidia/NVIDIA-Nemotron-Nano-9B-v2"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,unsupported,unsupported_attention_variant: hybrid,,,,,,,,,,,,,,,,,
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":1024,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":6}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,1.52969353887744e+16,1.1760748377145344e+16,3.05938707775488e+16,5.765155454346854e+16,2048.0,9.213374220573082e+16,829911859200.0,492011520.0,2066862440448.0,60000000000.0,5.765155454346854e+16,9.213374220573082e+16,829911859200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,5098978462924800.0,3920249459048448.0,1.01979569258496e+16,1.921718484782285e+16,2048.0,3.071124740191027e+16,276637286400.0,492011520.0,688954146816.0,60000000000.0,1.921718484782285e+16,3.071124740191027e+16,276637286400.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":1536,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":6}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,1.52969353887744e+16,1.1760748377145344e+16,3.05938707775488e+16,5.765155454346854e+16,2048.0,9.213374220573082e+16,829911859200.0,492011520.0,2066862440448.0,60000000000.0,5.765155454346854e+16,9.213374220573082e+16,829911859200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,1.01979569258496e+16,7840498918096896.0,2.03959138516992e+16,3.84343696956457e+16,2048.0,6.142249480382054e+16,553274572800.0,492011520.0,1377908293632.0,60000000000.0,3.84343696956457e+16,6.142249480382054e+16,553274572800.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":4}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,1.01979569258496e+16,7840498918096896.0,2.03959138516992e+16,3.84343696956457e+16,2048.0,6.142249480382054e+16,553274572800.0,492011520.0,1377908293632.0,60000000000.0,3.84343696956457e+16,6.142249480382054e+16,553274572800.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,5098978462924800.0,3920249459048448.0,1.01979569258496e+16,1.921718484782285e+16,2048.0,3.071124740191027e+16,276637286400.0,492011520.0,688954146816.0,60000000000.0,1.921718484782285e+16,3.071124740191027e+16,276637286400.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""B200"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":1,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,60000000000.0,1.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,5098978462924800.0,3920249459048448.0,1.01979569258496e+16,1.921718484782285e+16,2048.0,3.071124740191027e+16,276637286400.0,492011520.0,688954146816.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,5098978462924800.0,3920249459048448.0,1.01979569258496e+16,1.921718484782285e+16,2048.0,3.071124740191027e+16,276637286400.0,492011520.0,688954146816.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,5098978462924800.0,3920249459048448.0,1.01979569258496e+16,1.921718484782285e+16,2048.0,3.071124740191027e+16,276637286400.0,492011520.0,688954146816.0,60000000000.0,9608592423911424.0,1.5355623700955136e+16,138318643200.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":768,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,7648467694387200.0,5880374188572672.0,1.52969353887744e+16,2.882577727173427e+16,2048.0,4.606687110286541e+16,414955929600.0,492011520.0,1033431220224.0,60000000000.0,1.4412888635867136e+16,2.3033435551432704e+16,207477964800.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
"{""task"":""sourcegraph-fim"",""model_id"":""Qwen/Qwen3-Coder-30B-A3B-Instruct"",""gpu_model"":""H100"",""num_gpus"":2,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":2,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",sourcegraph-fim,Qwen/Qwen3-Coder-30B-A3B-Instruct,available,,2549489231462400.0,1960124729524224.0,5098978462924800.0,9608592423911424.0,2048.0,1.5355623700955136e+16,138318643200.0,492011520.0,344477073408.0,60000000000.0,4804296211955712.0,7677811850477568.0,69159321600.0,30000000000.0,2.0,2.0,False
