run_key,task,model_id,effective_status,effective_missing_reason,chat_content_format,chat_template_sha256,system_prompt_sha256,chat_template_kwargs_json,base_effective_lengths_sha256,effective_request_count,effective_total_input_tokens,effective_input_tokens_mean,effective_input_tokens_p50,effective_input_tokens_p90,effective_input_tokens_p95,effective_input_tokens_min,effective_input_tokens_max,effective_input_tokens_std,effective_sum_input_tokens_squared
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""B200"",""num_gpus"":2,""max_num_seqs"":256,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""B200"",""num_gpus"":2,""max_num_seqs"":3072,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":5}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""B200"",""num_gpus"":2,""max_num_seqs"":32,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""B200"",""num_gpus"":2,""max_num_seqs"":512,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""B200"",""num_gpus"":2,""max_num_seqs"":64,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""B200"",""num_gpus"":2,""max_num_seqs"":8,""tensor_parallel"":2,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":1024,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":128,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":1536,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":16,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":192,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":2048,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":3}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":256,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":32,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":384,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":512,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":64,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":768,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":2}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":8,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-3.3-70B-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":96,""tensor_parallel"":4,""expert_parallel"":1,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-3.3-70B-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":4,""max_num_seqs"":96,""tensor_parallel"":1,""expert_parallel"":4,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":128,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":16,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":192,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":256,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":32,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":384,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":512,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":64,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
"{""task"":""lm-arena-chat"",""model_id"":""meta-llama/Llama-4-Scout-17B-16E-Instruct"",""gpu_model"":""H100"",""num_gpus"":8,""max_num_seqs"":8,""tensor_parallel"":1,""expert_parallel"":8,""data_parallel"":1,""seed"":48105,""num_request_repeats"":1}",lm-arena-chat,meta-llama/Llama-4-Scout-17B-16E-Instruct,missing,restricted_model_static_files: Meta Llama access rejected; no bypass or mirror used,,,,,,,,,,,,,,,
